都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,介護サービス事業所名称,介護サービス事業所名称_カナ,実施サービス,住所,方書,緯度,経度,電話番号,内線番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,備考
38201,0000002186,愛媛県,松山市,青地内科循環器科医院,ｱｵｼﾞﾅｲｶｼﾞｭﾝｶﾝｷｶｲｲﾝ,介護予防居宅療養管理指導,松山市余戸南4ｰ15-3,,33.8107614,132.7282152,089-971-1811,,,,＊,3810124366,,,,,
38201,0000002187,愛媛県,松山市,青地内科循環器科医院,ｱｵｼﾞﾅｲｶｼﾞｭﾝｶﾝｷｶｲｲﾝ,介護予防通所リハビリテーション,松山市余戸南4ｰ15-3,,33.8107614,132.7282152,089-971-1811,,,,＊,3810124366,,,,,
38201,0000002188,愛媛県,松山市,秦皮膚泌尿器科医院,ｿｳﾋﾌﾋﾆｮｳｷｶｲｲﾝ,訪問看護,松山市鴨川1ｰ6-22,,33.8732929,132.7524607,,,,,＊,3810124481,,,,,
38201,0000002189,愛媛県,松山市,秦皮膚泌尿器科医院,ｿｳﾋﾌﾋﾆｮｳｷｶｲｲﾝ,訪問リハビリテーション,松山市鴨川1ｰ6-22,,33.8732929,132.7524607,,,,,＊,3810124481,,,,,
38201,0000002190,愛媛県,松山市,秦皮膚泌尿器科医院,ｿｳﾋﾌﾋﾆｮｳｷｶｲｲﾝ,居宅療養管理指導,松山市鴨川1ｰ6-22,,33.8732929,132.7524607,,,,,＊,3810124481,,,,,
38201,0000002191,愛媛県,松山市,秦皮膚泌尿器科医院,ｿｳﾋﾌﾋﾆｮｳｷｶｲｲﾝ,通所リハビリテーション,松山市鴨川1ｰ6-22,,33.8732929,132.7524607,089-925-7151,,,,＊,3810124481,,,,,
38201,0000002192,愛媛県,松山市,秦皮膚泌尿器科医院,ｿｳﾋﾌﾋﾆｮｳｷｶｲｲﾝ,介護予防訪問看護,松山市鴨川1ｰ6-22,,33.8732929,132.7524607,089-925-7151,,,,＊,3810124481,,,,,
38201,0000002193,愛媛県,松山市,秦皮膚泌尿器科医院,ｿｳﾋﾌﾋﾆｮｳｷｶｲｲﾝ,介護予防訪問リハビリテーション,松山市鴨川1ｰ6-22,,33.8732929,132.7524607,089-925-7151,,,,＊,3810124481,,,,,
38201,0000002194,愛媛県,松山市,秦皮膚泌尿器科医院,ｿｳﾋﾌﾋﾆｮｳｷｶｲｲﾝ,介護予防居宅療養管理指導,松山市鴨川1ｰ6-22,,33.8732929,132.7524607,089-925-7151,,,,＊,3810124481,,,,,
38201,0000002195,愛媛県,松山市,秦皮膚泌尿器科医院,ｿｳﾋﾌﾋﾆｮｳｷｶｲｲﾝ,介護予防通所リハビリテーション,松山市鴨川1ｰ6-22,,33.8732929,132.7524607,089-925-7151,,,,＊,3810124481,,,,,
38201,0000002196,愛媛県,松山市,藤山糖尿病・代謝内科,ﾌｼﾞﾔﾏﾄｳﾆｮｳﾋﾞｮｳ･ﾀｲｼｬﾅｲｶ,居宅療養管理指導,松山市三番町6ｰ7-5,,33.8386218,132.7609049,,,,,＊,3810124846,,,,,
38201,0000002197,愛媛県,松山市,藤山糖尿病・代謝内科,ﾌｼﾞﾔﾏﾄｳﾆｮｳﾋﾞｮｳ･ﾀｲｼｬﾅｲｶ,通所リハビリテーション,松山市三番町6ｰ7-5,,33.8386218,132.7609049,089-933-3087,,,,＊,3810124846,,,,,
38201,0000002198,愛媛県,松山市,藤山糖尿病・代謝内科,ﾌｼﾞﾔﾏﾄｳﾆｮｳﾋﾞｮｳ･ﾀｲｼｬﾅｲｶ,介護予防居宅療養管理指導,松山市三番町6ｰ7-5,,33.8386218,132.7609049,,,,,＊,3810124846,,,,,
38201,0000002199,愛媛県,松山市,藤山糖尿病・代謝内科,ﾌｼﾞﾔﾏﾄｳﾆｮｳﾋﾞｮｳ･ﾀｲｼｬﾅｲｶ,介護予防通所リハビリテーション,松山市三番町6ｰ7-5,,33.8386218,132.7609049,089-933-3087,,,,＊,3810124846,,,,,
38201,0000002200,愛媛県,松山市,上田内科,ｳｴﾀﾞﾅｲｶ,訪問看護,松山市北土居3ｰ15-12,,33.8046343,132.7825708,,,,,＊,3810124994,,,,,
38201,0000002201,愛媛県,松山市,上田内科,ｳｴﾀﾞﾅｲｶ,訪問リハビリテーション,松山市北土居3ｰ15-12,,33.8046343,132.7825708,,,,,＊,3810124994,,,,,
38201,0000002202,愛媛県,松山市,上田内科,ｳｴﾀﾞﾅｲｶ,居宅療養管理指導,松山市北土居3ｰ15-12,,33.8046343,132.7825708,,,,,＊,3810124994,,,,,
38201,0000002203,愛媛県,松山市,上田内科,ｳｴﾀﾞﾅｲｶ,通所リハビリテーション,松山市北土居3ｰ15-12,,33.8046343,132.7825708,089-957-5557,,,,＊,3810124994,,,,,
38201,0000002204,愛媛県,松山市,上田内科,ｳｴﾀﾞﾅｲｶ,介護予防訪問看護,松山市北土居3ｰ15-12,,33.8046343,132.7825708,089-957-5557,,,,＊,3810124994,,,,,
38201,0000002205,愛媛県,松山市,上田内科,ｳｴﾀﾞﾅｲｶ,介護予防訪問リハビリテーション,松山市北土居3ｰ15-12,,33.8046343,132.7825708,089-957-5557,,,,＊,3810124994,,,,,
38201,0000002206,愛媛県,松山市,上田内科,ｳｴﾀﾞﾅｲｶ,介護予防居宅療養管理指導,松山市北土居3ｰ15-12,,33.8046343,132.7825708,089-957-5557,,,,＊,3810124994,,,,,
38201,0000002207,愛媛県,松山市,上田内科,ｳｴﾀﾞﾅｲｶ,介護予防通所リハビリテーション,松山市北土居3ｰ15-12,,33.8046343,132.7825708,089-957-5557,,,,＊,3810124994,,,,,
38201,0000002208,愛媛県,松山市,中村内科循環器科,ﾅｶﾑﾗﾅｲｶｼﾞｭﾝｶﾝｷｶ,訪問看護,松山市束本1ｰ108ｰ3,,33.8308827,132.7875885,,,,,＊,3810125330,,,,,
38201,0000002209,愛媛県,松山市,中村内科循環器科,ﾅｶﾑﾗﾅｲｶｼﾞｭﾝｶﾝｷｶ,訪問リハビリテーション,松山市束本1ｰ108ｰ3,,33.8308827,132.7875885,,,,,＊,3810125330,,,,,
38201,0000002210,愛媛県,松山市,中村内科循環器科,ﾅｶﾑﾗﾅｲｶｼﾞｭﾝｶﾝｷｶ,居宅療養管理指導,松山市束本1ｰ108ｰ3,,33.8308827,132.7875885,,,,,＊,3810125330,,,,,
38201,0000002211,愛媛県,松山市,中村内科循環器科,ﾅｶﾑﾗﾅｲｶｼﾞｭﾝｶﾝｷｶ,通所リハビリテーション,松山市束本1ｰ108ｰ3,,33.8308827,132.7875885,089-943-6677,,,,＊,3810125330,,,,,
38201,0000002212,愛媛県,松山市,中村内科循環器科,ﾅｶﾑﾗﾅｲｶｼﾞｭﾝｶﾝｷｶ,介護予防訪問看護,松山市束本1ｰ108ｰ3,,33.8308827,132.7875885,089-943-6677,,,,＊,3810125330,,,,,
38201,0000002213,愛媛県,松山市,中村内科循環器科,ﾅｶﾑﾗﾅｲｶｼﾞｭﾝｶﾝｷｶ,介護予防訪問リハビリテーション,松山市束本1ｰ108ｰ3,,33.8308827,132.7875885,089-943-6677,,,,＊,3810125330,,,,,
38201,0000002214,愛媛県,松山市,中村内科循環器科,ﾅｶﾑﾗﾅｲｶｼﾞｭﾝｶﾝｷｶ,介護予防居宅療養管理指導,松山市束本1ｰ108ｰ3,,33.8308827,132.7875885,089-943-6677,,,,＊,3810125330,,,,,
38201,0000002215,愛媛県,松山市,中村内科循環器科,ﾅｶﾑﾗﾅｲｶｼﾞｭﾝｶﾝｷｶ,介護予防通所リハビリテーション,松山市束本1ｰ108ｰ3,,33.8308827,132.7875885,089-943-6677,,,,＊,3810125330,,,,,
38201,0000002216,愛媛県,松山市,西村皮膚科・神経科・神経内科,ﾆｼﾑﾗﾋﾌｶ･ｼﾝｹｲｶ･ｼﾝｹｲﾅｲｶ,訪問看護,松山市三番町6ｰ5-3,,33.8375048,132.7606224,,,,,＊,3810125512,,,,,
38201,0000002217,愛媛県,松山市,西村皮膚科・神経科・神経内科,ﾆｼﾑﾗﾋﾌｶ･ｼﾝｹｲｶ･ｼﾝｹｲﾅｲｶ,訪問リハビリテーション,松山市三番町6ｰ5-3,,33.8375048,132.7606224,,,,,＊,3810125512,,,,,
38201,0000002218,愛媛県,松山市,西村皮膚科・神経科・神経内科,ﾆｼﾑﾗﾋﾌｶ･ｼﾝｹｲｶ･ｼﾝｹｲﾅｲｶ,居宅療養管理指導,松山市三番町6ｰ5-3,,33.8375048,132.7606224,,,,,＊,3810125512,,,,,
38201,0000002219,愛媛県,松山市,西村皮膚科・神経科・神経内科,ﾆｼﾑﾗﾋﾌｶ･ｼﾝｹｲｶ･ｼﾝｹｲﾅｲｶ,通所リハビリテーション,松山市三番町6ｰ5-3,,33.8375048,132.7606224,089-931-2737,,,,＊,3810125512,,,,,
38201,0000002220,愛媛県,松山市,西村皮膚科・神経科・神経内科,ﾆｼﾑﾗﾋﾌｶ･ｼﾝｹｲｶ･ｼﾝｹｲﾅｲｶ,介護予防訪問看護,松山市三番町6ｰ5-3,,33.8375048,132.7606224,089-931-2737,,,,＊,3810125512,,,,,
38201,0000002221,愛媛県,松山市,西村皮膚科・神経科・神経内科,ﾆｼﾑﾗﾋﾌｶ･ｼﾝｹｲｶ･ｼﾝｹｲﾅｲｶ,介護予防訪問リハビリテーション,松山市三番町6ｰ5-3,,33.8375048,132.7606224,089-931-2737,,,,＊,3810125512,,,,,
38201,0000002222,愛媛県,松山市,西村皮膚科・神経科・神経内科,ﾆｼﾑﾗﾋﾌｶ･ｼﾝｹｲｶ･ｼﾝｹｲﾅｲｶ,介護予防居宅療養管理指導,松山市三番町6ｰ5-3,,33.8375048,132.7606224,089-931-2737,,,,＊,3810125512,,,,,
38201,0000002223,愛媛県,松山市,西村皮膚科・神経科・神経内科,ﾆｼﾑﾗﾋﾌｶ･ｼﾝｹｲｶ･ｼﾝｹｲﾅｲｶ,介護予防通所リハビリテーション,松山市三番町6ｰ5-3,,33.8375048,132.7606224,089-931-2737,,,,＊,3810125512,,,,,
38201,0000002224,愛媛県,松山市,中西内科,ﾅｶﾆｼﾅｲｶ,訪問看護,松山市安城寺町71-1,,33.8698563,132.741678,,,,,＊,3810125579,,,,,
38201,0000002225,愛媛県,松山市,中西内科,ﾅｶﾆｼﾅｲｶ,訪問リハビリテーション,松山市安城寺町71-1,,33.8698563,132.741678,,,,,＊,3810125579,,,,,
38201,0000002226,愛媛県,松山市,中西内科,ﾅｶﾆｼﾅｲｶ,居宅療養管理指導,松山市安城寺町71-1,,33.8698563,132.741678,,,,,＊,3810125579,,,,,
38201,0000002227,愛媛県,松山市,中西内科,ﾅｶﾆｼﾅｲｶ,通所リハビリテーション,松山市安城寺町71-1,,33.8698563,132.741678,089-977-2813,,,,＊,3810125579,,,,,
38201,0000002228,愛媛県,松山市,中西内科,ﾅｶﾆｼﾅｲｶ,介護予防訪問看護,松山市安城寺町71-1,,33.8698563,132.741678,089-977-2813,,,,＊,3810125579,,,,,
38201,0000002229,愛媛県,松山市,中西内科,ﾅｶﾆｼﾅｲｶ,介護予防訪問リハビリテーション,松山市安城寺町71-1,,33.8698563,132.741678,089-977-2813,,,,＊,3810125579,,,,,
38201,0000002230,愛媛県,松山市,中西内科,ﾅｶﾆｼﾅｲｶ,介護予防居宅療養管理指導,松山市安城寺町71-1,,33.8698563,132.741678,089-977-2813,,,,＊,3810125579,,,,,
38201,0000002231,愛媛県,松山市,中西内科,ﾅｶﾆｼﾅｲｶ,介護予防通所リハビリテーション,松山市安城寺町71-1,,33.8698563,132.741678,089-977-2813,,,,＊,3810125579,,,,,
38201,0000002232,愛媛県,松山市,徳永外科医院,ﾄｸﾅｶﾞｹﾞｶｲｲﾝ,訪問看護,松山市湊町4ｰ7-11,,33.8357018,132.7668808,,,,,＊,3810125827,,,,,
38201,0000002233,愛媛県,松山市,徳永外科医院,ﾄｸﾅｶﾞｹﾞｶｲｲﾝ,居宅療養管理指導,松山市湊町4ｰ7-11,,33.8357018,132.7668808,,,,,＊,3810125827,,,,,
38201,0000002234,愛媛県,松山市,徳永外科医院,ﾄｸﾅｶﾞｹﾞｶｲｲﾝ,通所リハビリテーション,松山市湊町4ｰ7-11,,33.8357018,132.7668808,089-943-3500,,,,＊,3810125827,,,,,
38201,0000002235,愛媛県,松山市,徳永外科医院,ﾄｸﾅｶﾞｹﾞｶｲｲﾝ,介護予防訪問看護,松山市湊町4ｰ7-11,,33.8357018,132.7668808,089-943-3500,,,,＊,3810125827,,,,,
38201,0000002236,愛媛県,松山市,徳永外科医院,ﾄｸﾅｶﾞｹﾞｶｲｲﾝ,介護予防居宅療養管理指導,松山市湊町4ｰ7-11,,33.8357018,132.7668808,089-943-3500,,,,＊,3810125827,,,,,
38201,0000002237,愛媛県,松山市,徳永外科医院,ﾄｸﾅｶﾞｹﾞｶｲｲﾝ,介護予防通所リハビリテーション,松山市湊町4ｰ7-11,,33.8357018,132.7668808,089-943-3500,,,,＊,3810125827,,,,,
38201,0000002238,愛媛県,松山市,大野皮膚科,ｵｵﾉﾋﾌｶ,訪問看護,松山市南久米町686-8,,33.8119422,132.803491,,,,,＊,3810126098,,,,,
38201,0000002239,愛媛県,松山市,大野皮膚科,ｵｵﾉﾋﾌｶ,訪問リハビリテーション,松山市南久米町686-8,,33.8119422,132.803491,,,,,＊,3810126098,,,,,
38201,0000002240,愛媛県,松山市,大野皮膚科,ｵｵﾉﾋﾌｶ,居宅療養管理指導,松山市南久米町686-8,,33.8119422,132.803491,,,,,＊,3810126098,,,,,
38201,0000002241,愛媛県,松山市,大野皮膚科,ｵｵﾉﾋﾌｶ,通所リハビリテーション,松山市南久米町686-8,,33.8119422,132.803491,089-975-6788,,,,＊,3810126098,,,,,
38201,0000002242,愛媛県,松山市,大野皮膚科,ｵｵﾉﾋﾌｶ,介護予防訪問看護,松山市南久米町686-8,,33.8119422,132.803491,089-975-6788,,,,＊,3810126098,,,,,
38201,0000002243,愛媛県,松山市,大野皮膚科,ｵｵﾉﾋﾌｶ,介護予防訪問リハビリテーション,松山市南久米町686-8,,33.8119422,132.803491,089-975-6788,,,,＊,3810126098,,,,,
38201,0000002244,愛媛県,松山市,大野皮膚科,ｵｵﾉﾋﾌｶ,介護予防居宅療養管理指導,松山市南久米町686-8,,33.8119422,132.803491,089-975-6788,,,,＊,3810126098,,,,,
38201,0000002245,愛媛県,松山市,大野皮膚科,ｵｵﾉﾋﾌｶ,介護予防通所リハビリテーション,松山市南久米町686-8,,33.8119422,132.803491,089-975-6788,,,,＊,3810126098,,,,,
38201,0000002246,愛媛県,松山市,宮崎外科・内科,ﾐﾔｻﾞｷｹﾞｶ･ﾅｲｶ,居宅療養管理指導,松山市南久米町158,,33.8180258,132.8031613,,,,,＊,3810126197,,,,,
38201,0000002247,愛媛県,松山市,宮崎外科・内科,ﾐﾔｻﾞｷｹﾞｶ･ﾅｲｶ,通所リハビリテーション,松山市南久米町158,,33.8180258,132.8031613,089-975-2775,,,,＊,3810126197,,,,,
38201,0000002248,愛媛県,松山市,宮崎外科・内科,ﾐﾔｻﾞｷｹﾞｶ･ﾅｲｶ,介護予防居宅療養管理指導,松山市南久米町158,,33.8180258,132.8031613,089-975-2775,,,,＊,3810126197,,,,,
38201,0000002249,愛媛県,松山市,宮崎外科・内科,ﾐﾔｻﾞｷｹﾞｶ･ﾅｲｶ,介護予防通所リハビリテーション,松山市南久米町158,,33.8180258,132.8031613,089-975-2775,,,,＊,3810126197,,,,,
38201,0000002250,愛媛県,松山市,上甲整形外科,ｼﾞｮｳｺｳｾｲｹｲｹﾞｶ,訪問看護,松山市福音寺町26-1,,33.8194864,132.7948352,,,,,上甲整形外科,3810126379,,,,,
38201,0000002251,愛媛県,松山市,上甲整形外科,ｼﾞｮｳｺｳｾｲｹｲｹﾞｶ,訪問リハビリテーション,松山市福音寺町26-1,,33.8194864,132.7948352,,,,,上甲整形外科,3810126379,,,,,
38201,0000002252,愛媛県,松山市,上甲整形外科,ｼﾞｮｳｺｳｾｲｹｲｹﾞｶ,居宅療養管理指導,松山市福音寺町26-1,,33.8194864,132.7948352,,,,,上甲整形外科,3810126379,,,,,
38201,0000002253,愛媛県,松山市,上甲整形外科,ｼﾞｮｳｺｳｾｲｹｲｹﾞｶ,通所リハビリテーション,松山市福音寺町26-1,,33.8194864,132.7948352,089-975-3151,,089-975-3186,,上甲整形外科,3810126379,,,,,
38201,0000002254,愛媛県,松山市,上甲整形外科,ｼﾞｮｳｺｳｾｲｹｲｹﾞｶ,介護予防訪問看護,松山市福音寺町26-1,,33.8194864,132.7948352,089-975-3151,,,,上甲整形外科,3810126379,,,,,
38201,0000002255,愛媛県,松山市,上甲整形外科,ｼﾞｮｳｺｳｾｲｹｲｹﾞｶ,介護予防訪問リハビリテーション,松山市福音寺町26-1,,33.8194864,132.7948352,089-975-3151,,,,上甲整形外科,3810126379,,,,,
38201,0000002256,愛媛県,松山市,上甲整形外科,ｼﾞｮｳｺｳｾｲｹｲｹﾞｶ,介護予防居宅療養管理指導,松山市福音寺町26-1,,33.8194864,132.7948352,089-975-3151,,,,上甲整形外科,3810126379,,,,,
38201,0000002257,愛媛県,松山市,上甲整形外科,ｼﾞｮｳｺｳｾｲｹｲｹﾞｶ,介護予防通所リハビリテーション,松山市福音寺町26-1,,33.8194864,132.7948352,089-975-3151,,,,上甲整形外科,3810126379,,,,,
38201,0000002258,愛媛県,松山市,作道クリニック,ｻｸﾄﾞｳｸﾘﾆｯｸ,訪問看護,松山市一番町2ｰ6-21,伊予鉄一番町第二ビル２階,33.8417595,132.7716211,089-934-0567,,,,＊,3810126718,,,,,
38201,0000002259,愛媛県,松山市,作道クリニック,ｻｸﾄﾞｳｸﾘﾆｯｸ,訪問リハビリテーション,松山市一番町2ｰ6-21,伊予鉄一番町第二ビル２階,33.8417595,132.7716211,089-934-0567,,,,＊,3810126718,,,,,
38201,0000002260,愛媛県,松山市,作道クリニック,ｻｸﾄﾞｳｸﾘﾆｯｸ,居宅療養管理指導,松山市一番町2ｰ6-21,伊予鉄一番町第二ビル2階,33.8417595,132.7716211,089-934-0567,,,,＊,3810126718,,,,,
38201,0000002261,愛媛県,松山市,作道クリニック,ｻｸﾄﾞｳｸﾘﾆｯｸ,通所リハビリテーション,松山市一番町2ｰ6-21,伊予鉄一番町第二ビル２階,33.8417595,132.7716211,089-934-0567,,,,＊,3810126718,,,,,
38201,0000002262,愛媛県,松山市,作道クリニック,ｻｸﾄﾞｳｸﾘﾆｯｸ,介護予防訪問看護,松山市一番町2ｰ6-21,伊予鉄一番町第二ビル２階,33.8417595,132.7716211,089-934-0567,,,,＊,3810126718,,,,,
38201,0000002263,愛媛県,松山市,作道クリニック,ｻｸﾄﾞｳｸﾘﾆｯｸ,介護予防訪問リハビリテーション,松山市一番町2ｰ6-21,伊予鉄一番町第二ビル２階,33.8417595,132.7716211,089-934-0567,,,,＊,3810126718,,,,,
38201,0000002264,愛媛県,松山市,作道クリニック,ｻｸﾄﾞｳｸﾘﾆｯｸ,介護予防居宅療養管理指導,松山市一番町2ｰ6-21,伊予鉄一番町第二ビル2階,33.8417595,132.7716211,089-934-0567,,,,＊,3810126718,,,,,
38201,0000002265,愛媛県,松山市,作道クリニック,ｻｸﾄﾞｳｸﾘﾆｯｸ,介護予防通所リハビリテーション,松山市一番町2ｰ6-21,伊予鉄一番町第二ビル２階,33.8417595,132.7716211,089-934-0567,,,,＊,3810126718,,,,,
38201,0000002266,愛媛県,松山市,森内科,ﾓﾘﾅｲｶ,居宅療養管理指導,松山市余戸中2ｰ5-23,,33.8127854,132.7303842,,,,,＊,3810126759,,,,,
38201,0000002267,愛媛県,松山市,森内科,ﾓﾘﾅｲｶ,通所リハビリテーション,松山市余戸中2ｰ5-23,,33.8127854,132.7303842,089-972-3003,,,,＊,3810126759,,,,,
38201,0000002268,愛媛県,松山市,森内科,ﾓﾘﾅｲｶ,介護予防居宅療養管理指導,松山市余戸中2ｰ5-23,,33.8127854,132.7303842,089-972-3003,,,,＊,3810126759,,,,,
38201,0000002269,愛媛県,松山市,森内科,ﾓﾘﾅｲｶ,介護予防通所リハビリテーション,松山市余戸中2ｰ5-23,,33.8127854,132.7303842,089-972-3003,,,,＊,3810126759,,,,,
38201,0000002270,愛媛県,松山市,松山市民病院,ﾏﾂﾔﾏｼﾐﾝﾋﾞｮｳｲﾝ,訪問看護,松山市大手町2ｰ6ｰ5,,33.8395316,132.7537373,089-943-1151,,,,一般財団法人　永頼会,3810128128,,,,,
38201,0000002271,愛媛県,松山市,松山市民病院,ﾏﾂﾔﾏｼﾐﾝﾋﾞｮｳｲﾝ,訪問リハビリテーション,松山市大手町2ｰ6ｰ5,,33.8395316,132.7537373,089-943-1151,,,,一般財団法人　永頼会,3810128128,,,,,
38201,0000002272,愛媛県,松山市,松山市民病院,ﾏﾂﾔﾏｼﾐﾝﾋﾞｮｳｲﾝ,居宅療養管理指導,松山市大手町2ｰ6ｰ5,,33.8395316,132.7537373,089-943-1151,,,,一般財団法人　永頼会,3810128128,,,,,
38201,0000002273,愛媛県,松山市,松山市民病院,ﾏﾂﾔﾏｼﾐﾝﾋﾞｮｳｲﾝ,通所リハビリテーション,松山市大手町2ｰ6ｰ5,,33.8395316,132.7537373,089-943-1151,,,,一般財団法人　永頼会,3810128128,,,,,
38201,0000002274,愛媛県,松山市,松山市民病院,ﾏﾂﾔﾏｼﾐﾝﾋﾞｮｳｲﾝ,介護予防訪問看護,松山市大手町2ｰ6ｰ5,,33.8395316,132.7537373,089-943-1151,,,,一般財団法人　永頼会,3810128128,,,,,
38201,0000002275,愛媛県,松山市,松山市民病院,ﾏﾂﾔﾏｼﾐﾝﾋﾞｮｳｲﾝ,介護予防訪問リハビリテーション,松山市大手町2ｰ6ｰ5,,33.8395316,132.7537373,089-943-1151,,,,一般財団法人　永頼会,3810128128,,,,,
38201,0000002276,愛媛県,松山市,松山市民病院,ﾏﾂﾔﾏｼﾐﾝﾋﾞｮｳｲﾝ,介護予防居宅療養管理指導,松山市大手町2ｰ6ｰ5,,33.8395316,132.7537373,089-943-1151,,,,一般財団法人　永頼会,3810128128,,,,,
